movie_id,title,crew_name,job,department
35169,Furry Vengeance,Ira Shuman,Executive Producer,Production
35169,Furry Vengeance,Michael Carnes,Screenplay,Writing
35169,Furry Vengeance,Josh Gilbert,Screenplay,Writing
35169,Furry Vengeance,Mohamed Khalaf Al-Mazrouei,Executive Producer,Production
35169,Furry Vengeance,Terri Goddard,Producer,Production
35169,Furry Vengeance,Molly O'Keefe,Producer,Production
118957,Bait,Russell Mulcahy,Screenplay,Writing
118957,Bait,Gary Hamilton,Producer,Production
118957,Bait,Kimble Rendall,Director,Directing
118957,Bait,John Kim,Screenplay,Writing
118957,Bait,Peter Barber,Producer,Production
118957,Bait,Todd Fellman,Producer,Production
849,Krull,James Horner,Original Music Composer,Sound
849,Krull,Peter Yates,Director,Directing
849,Krull,Stanford Sherman,Screenplay,Writing
849,Krull,Geoffrey Helman,Producer,Production
849,Krull,Ted Mann,Executive Producer,Production
849,Krull,Ron Silverman,Producer,Production
4515,Lions for Lambs,Tom Cruise,Executive Producer,Production
4515,Lions for Lambs,Robert Redford,Director,Directing
4515,Lions for Lambs,Robert Redford,Producer,Production
4515,Lions for Lambs,Paula Wagner,Executive Producer,Production
4515,Lions for Lambs,Tracy Falco,Producer,Production
4515,Lions for Lambs,Matthew Michael Carnahan,Producer,Production
4515,Lions for Lambs,Matthew Michael Carnahan,Writer,Writing
4515,Lions for Lambs,Andrew Hauptman,Producer,Production
18886,Flight of the Intruder,John Milius,Director,Directing
18886,Flight of the Intruder,David Shaber,Writer,Writing
6575,Walk Hard: The Dewey Cox Story,Michael Andrews,Original Music Composer,Sound
6575,Walk Hard: The Dewey Cox Story,Clayton Townsend,Producer,Production
6575,Walk Hard: The Dewey Cox Story,Judd Apatow,Producer,Production
6575,Walk Hard: The Dewey Cox Story,Judd Apatow,Screenplay,Writing
6575,Walk Hard: The Dewey Cox Story,Jake Kasdan,Director,Directing
6575,Walk Hard: The Dewey Cox Story,Jake Kasdan,Producer,Production
6575,Walk Hard: The Dewey Cox Story,Jake Kasdan,Screenplay,Writing
6575,Walk Hard: The Dewey Cox Story,Lewis Morton,Executive Producer,Production
6440,The Shipping News,Lasse Hallström,Director,Directing
6440,The Shipping News,Robert Nelson Jacobs,Screenplay,Writing
6440,The Shipping News,Leslie Holleran,Producer,Production
6440,The Shipping News,David Gropman,Producer,Production
6440,The Shipping News,Christopher Young,Original Music Composer,Sound
6440,The Shipping News,Irwin Winkler,Producer,Production
6440,The Shipping News,Linda Goldstein Knowlton,Producer,Production
13496,American Outlaws,Trevor Rabin,Original Music Composer,Sound
13496,American Outlaws,John Rogers,Screenplay,Writing
13496,American Outlaws,Roderick Taylor,Screenplay,Writing
13496,American Outlaws,Les Mayfield,Director,Directing
18320,The Young Victoria,Martin Scorsese,Producer,Production
18320,The Young Victoria,Julian Fellowes,Writer,Writing
18320,The Young Victoria,Graham King,Producer,Production
18320,The Young Victoria,Ilan Eshkeri,Original Music Composer,Sound
18320,The Young Victoria,Jean-Marc Vallée,Director,Directing
18320,The Young Victoria,Tim Headington,Producer,Production
18320,The Young Victoria,Sarah Ferguson,Producer,Production
22787,Whiteout,Joel Silver,Producer,Production
22787,Whiteout,Don Carmody,Executive Producer,Production
22787,Whiteout,Carey Hayes,Screenplay,Writing
22787,Whiteout,Chad Hayes,Screenplay,Writing
22787,Whiteout,Susan Downey,Producer,Production
22787,Whiteout,Steve Richards,Executive Producer,Production
22787,Whiteout,Dominic Sena,Director,Directing
22787,Whiteout,Greg Rucka,Executive Producer,Production
22787,Whiteout,Erich Hoeber,Screenplay,Writing
22787,Whiteout,Jon Hoeber,Screenplay,Writing
22787,Whiteout,David Gambino,Producer,Production
8967,The Tree of Life,Brad Pitt,Producer,Production
8967,The Tree of Life,Alexandre Desplat,Original Music Composer,Sound
8967,The Tree of Life,Grant Hill,Producer,Production
8967,The Tree of Life,Sarah Green,Producer,Production
8967,The Tree of Life,Dede Gardner,Producer,Production
8967,The Tree of Life,Terrence Malick,Director,Directing
8967,The Tree of Life,Terrence Malick,Writer,Writing
8967,The Tree of Life,Bill Pohlad,Producer,Production
8967,The Tree of Life,Donald Rosenfeld,Executive Producer,Production
37498,Knock Off,Steven E. de Souza,Writer,Writing
37498,Knock Off,Tsui Hark,Director,Directing
37498,Knock Off,Nansun Shi,Producer,Production
144336,Sabotage,David Ayer,Director,Directing
144336,Sabotage,David Ayer,Producer,Production
144336,Sabotage,David Ayer,Writer,Writing
144336,Sabotage,Skip Woods,Writer,Writing
144336,Sabotage,Paul Hanson,Producer,Production
144336,Sabotage,Bill Block,Producer,Production
144336,Sabotage,Palak Patel,Producer,Production
144336,Sabotage,Ethan Smith,Producer,Production
9616,The Order,Brian Helgeland,Screenplay,Writing
9616,The Order,Brian Helgeland,Director,Directing
9616,The Order,Brian Helgeland,Producer,Production
9616,The Order,Michael Kuhn,Executive Producer,Production
9616,The Order,Craig Baumgarten,Producer,Production
9616,The Order,David Torn,Original Music Composer,Sound
9616,The Order,Thomas M. Hammel,Executive Producer,Production
13056,Punisher: War Zone,Gale Anne Hurd,Producer,Production
13056,Punisher: War Zone,Kevin Feige,Executive Producer,Production
13056,Punisher: War Zone,Art Marcum,Writer,Writing
13056,Punisher: War Zone,Matt Holloway,Writer,Writing
13056,Punisher: War Zone,Ogden Gavanski,Executive Producer,Production
13056,Punisher: War Zone,Michael Paseornek,Executive Producer,Production
13056,Punisher: War Zone,Lexi Alexander,Director,Directing
13056,Punisher: War Zone,Oliver Hengst,Executive Producer,Production
13056,Punisher: War Zone,Ernst-August Schnieder,Executive Producer,Production
13056,Punisher: War Zone,John Sacchi,Executive Producer,Production
13056,Punisher: War Zone,Nick Santora,Writer,Writing
13056,Punisher: War Zone,Ari Arad,Executive Producer,Production
14113,Zoom,Jennifer Todd,Producer,Production
14113,Zoom,Suzanne Todd,Producer,Production
14113,Zoom,Neil A. Machlis,Executive Producer,Production
14113,Zoom,Todd Garner,Producer,Production
14113,Zoom,Peter Hewitt,Director,Directing
14113,Zoom,Christophe Beck,Original Music Composer,Sound
14113,Zoom,Nick Osborne,Executive Producer,Production
14113,Zoom,Adam Rifkin,Screenplay,Writing
14113,Zoom,David Berenbaum,Screenplay,Writing
14113,Zoom,Trevor Engelson,Executive Producer,Production
285783,The Walk,Alan Silvestri,Original Music Composer,Sound
285783,The Walk,Robert Zemeckis,Screenplay,Writing
285783,The Walk,Robert Zemeckis,Director,Directing
285783,The Walk,Robert Zemeckis,Producer,Production
285783,The Walk,Steve Starkey,Producer,Production
285783,The Walk,Cherylanne Martin,Executive Producer,Production
285783,The Walk,Jack Rapke,Producer,Production
285783,The Walk,Tom Rothman,Producer,Production
285783,The Walk,Christopher Browne,Screenplay,Writing
49478,Warriors of Virtue,Ronny Yu,Director,Directing
49478,Warriors of Virtue,Michael Vickerman,Screenplay,Writing
49478,Warriors of Virtue,Hugh Kelley,Screenplay,Writing
9726,A Good Year,Ridley Scott,Director,Directing
9726,A Good Year,Ridley Scott,Producer,Production
9726,A Good Year,Marc Streitenfeld,Original Music Composer,Sound
20763,Radio Flyer,Hans Zimmer,Original Music Composer,Sound
20763,Radio Flyer,Michael Douglas,Executive Producer,Production
20763,Radio Flyer,Richard Donner,Director,Directing
20763,Radio Flyer,Lauren Shuler Donner,Producer,Production
20763,Radio Flyer,David M. Evans,Executive Producer,Production
20763,Radio Flyer,David M. Evans,Writer,Writing
20763,Radio Flyer,Rick Bieber,Executive Producer,Production
20763,Radio Flyer,Peter McAlevey,Executive Producer,Production
9702,Bound by Honor,Bill Conti,Original Music Composer,Sound
9702,Bound by Honor,Taylor Hackford,Director,Directing
9702,Bound by Honor,Taylor Hackford,Producer,Production
9702,Bound by Honor,Jerry Gershwin,Producer,Production
9702,Bound by Honor,Jeremy Iacone,Screenplay,Writing
9702,Bound by Honor,Jimmy Santiago Baca,Screenplay,Writing
9702,Bound by Honor,Floyd Mutrux,Screenplay,Writing
9311,Smilla's Sense of Snow,Bernd Eichinger,Producer,Production
9311,Smilla's Sense of Snow,Harry Gregson-Williams,Original Music Composer,Sound
9311,Smilla's Sense of Snow,Martin Moszkowicz,Producer,Production
9311,Smilla's Sense of Snow,Ann Biderman,Screenplay,Writing
9311,Smilla's Sense of Snow,Bille August,Director,Directing
9311,Smilla's Sense of Snow,Rosanne Korenberg,Producer,Production
9280,Femme Fatale,Brian De Palma,Director,Directing
9280,Femme Fatale,Brian De Palma,Writer,Writing
9280,Femme Fatale,Marina Gefter,Producer,Production
9280,Femme Fatale,Ryuichi Sakamoto,Original Music Composer,Sound
9280,Femme Fatale,Tarak Ben Ammar,Producer,Production
9280,Femme Fatale,Mark Lombardo,Executive Producer,Production
26843,Lion of the Desert,Moustapha Akkad,Director,Directing
26843,Lion of the Desert,H.A.L. Craig,Writer,Writing
26843,Lion of the Desert,David Butler,Writer,Writing
11876,The Horseman on the Roof,Jean-Claude Carrière,Screenplay,Writing
11876,The Horseman on the Roof,Jean-Paul Rappeneau,Director,Directing
11876,The Horseman on the Roof,Jean-Paul Rappeneau,Screenplay,Writing
11876,The Horseman on the Roof,Jean-Claude Petit,Original Music Composer,Sound
11876,The Horseman on the Roof,Nina Companéez,Screenplay,Writing
11876,The Horseman on the Roof,Jean Giono,Screenplay,Writing
11876,The Horseman on the Roof,Bernard Bouix,Executive Producer,Production
22267,Ride with the Devil,Ang Lee,Director,Directing
22267,Ride with the Devil,James Schamus,Screenplay,Writing
22267,Ride with the Devil,James Schamus,Producer,Production
22267,Ride with the Devil,Robert F. Colesberry,Producer,Production
22267,Ride with the Devil,Ted Hope,Producer,Production
45958,Biutiful,Alejandro González Iñárritu,Screenplay,Writing
45958,Biutiful,Alejandro González Iñárritu,Director,Directing
45958,Biutiful,Alejandro González Iñárritu,Producer,Production
45958,Biutiful,Gustavo Santaolalla,Original Music Composer,Sound
45958,Biutiful,Jon Kilik,Producer,Production
45958,Biutiful,Ann Ruark,Producer,Production
45958,Biutiful,Alfonso Cuarón,Producer,Production
45958,Biutiful,Fernando Bovaira,Producer,Production
45958,Biutiful,Guillermo del Toro,Producer,Production
45958,Biutiful,David Linde,Executive Producer,Production
45958,Biutiful,Armando Bo,Screenplay,Writing
45958,Biutiful,Nicolás Giacobone,Screenplay,Writing
45958,Biutiful,Sandra Hermida,Producer,Production
1969,Bandidas,Luc Besson,Writer,Writing
1969,Bandidas,Luc Besson,Producer,Production
1969,Bandidas,Robert Mark Kamen,Writer,Writing
1969,Bandidas,Eric Serra,Original Music Composer,Sound
1969,Bandidas,Joachim Rønning,Director,Directing
1969,Bandidas,Espen Sandberg,Director,Directing
1969,Bandidas,Ariel Zeitoun,Producer,Production
1969,Bandidas,Mehdi Sayah,Producer,Production
310706,Black Water Transit,Tony Kaye,Director,Directing
310706,Black Water Transit,Arnold Rifkin,Producer,Production
310706,Black Water Transit,Matthew Chapman,Writer,Writing
310706,Black Water Transit,Kia Jam,Producer,Production
310706,Black Water Transit,Paul Parmar,Producer,Production
310706,Black Water Transit,Christopher Eberts,Producer,Production
198663,The Maze Runner,Wyck Godfrey,Producer,Production
198663,The Maze Runner,Marty Bowen,Producer,Production
198663,The Maze Runner,John Paesano,Original Music Composer,Sound
198663,The Maze Runner,Joe Hartwick Jr.,Executive Producer,Production
198663,The Maze Runner,Wes Ball,Director,Directing
198663,The Maze Runner,Noah Oppenheim,Screenplay,Writing
198663,The Maze Runner,Lindsay Williams,Producer,Production
198663,The Maze Runner,Grant Pierce Myers,Screenplay,Writing
198663,The Maze Runner,T.S. Nowlin,Screenplay,Writing
198663,The Maze Runner,Ellen Goldsmith-Vein,Producer,Production
198663,The Maze Runner,Lee Stollman,Producer,Production
198663,The Maze Runner,Eddie Gamarra,Executive Producer,Production
239573,Unfinished Business,Steve Conrad,Writer,Writing
239573,Unfinished Business,Todd Black,Producer,Production
239573,Unfinished Business,Ken Scott,Director,Directing
10436,The Age of Innocence,Martin Scorsese,Screenplay,Writing
10436,The Age of Innocence,Martin Scorsese,Director,Directing
10436,The Age of Innocence,Jay Cocks,Screenplay,Writing
10436,The Age of Innocence,Barbara De Fina,Producer,Production
10436,The Age of Innocence,Elmer Bernstein,Original Music Composer,Sound
1381,The Fountain,Iain Smith,Producer,Production
1381,The Fountain,Arnon Milchan,Producer,Production
1381,The Fountain,Clint Mansell,Original Music Composer,Sound
1381,The Fountain,Darren Aronofsky,Director,Directing
1381,The Fountain,Darren Aronofsky,Screenplay,Writing
1381,The Fountain,Nick Wechsler,Executive Producer,Production
2162,Chill Factor,Hans Zimmer,Original Music Composer,Sound
2162,Chill Factor,James G. Robinson,Producer,Production
2162,Chill Factor,John Powell,Original Music Composer,Sound
2162,Chill Factor,Hugh Johnson,Director,Directing
2162,Chill Factor,Drew Gitlin,Screenplay,Writing
2162,Chill Factor,Mike Cheda,Screenplay,Writing
127493,Stolen,Mark Isham,Original Music Composer,Sound
127493,Stolen,Simon West,Director,Directing
127493,Stolen,David Guggenheim,Writer,Writing
127493,Stolen,René Besson,Producer,Production
127493,Stolen,Matthew Joynes,Producer,Production
127493,Stolen,Jesse Kennedy,Producer,Production
12429,Ponyo,Hayao Miyazaki,Director,Directing
12429,Ponyo,Hayao Miyazaki,Writer,Writing
12429,Ponyo,Joe Hisaishi,Original Music Composer,Sound
12429,Ponyo,Toshio Suzuki,Producer,Production
12429,Ponyo,Kôji Hoshino,Executive Producer,Production
12429,Ponyo,Naoya Fujimaki,Executive Producer,Production
12429,Ponyo,Ryoichi Fukuyama,Executive Producer,Production
12429,Ponyo,Seiji Okuda,Executive Producer,Production
228205,The Longest Ride,Mark Isham,Original Music Composer,Sound
228205,The Longest Ride,Wyck Godfrey,Producer,Production
228205,The Longest Ride,Marty Bowen,Producer,Production
228205,The Longest Ride,Craig Bolotin,Screenplay,Writing
228205,The Longest Ride,Michele Imperato,Executive Producer,Production
228205,The Longest Ride,Nicholas Sparks,Producer,Production
228205,The Longest Ride,Robert Teitel,Executive Producer,Production
228205,The Longest Ride,"George Tillman, Jr.",Director,Directing
228205,The Longest Ride,Theresa Park,Producer,Production
2900,The Astronaut's Wife,George S. Clinton,Original Music Composer,Sound
2900,The Astronaut's Wife,Rand Ravich,Director,Directing
2900,The Astronaut's Wife,Rand Ravich,Screenplay,Writing
2900,The Astronaut's Wife,Andrew Lazar,Producer,Production
21311,I Dreamed of Africa,Susan Shilliday,Screenplay,Writing
21311,I Dreamed of Africa,Hugh Hudson,Director,Directing
21311,I Dreamed of Africa,Paula Milne,Screenplay,Writing
77875,Playing for Keeps,Jonathan Mostow,Producer,Production
77875,Playing for Keeps,Gerard Butler,Producer,Production
77875,Playing for Keeps,Gabriele Muccino,Director,Directing
77875,Playing for Keeps,John Thompson,Producer,Production
77875,Playing for Keeps,Kevin Misher,Producer,Production
77875,Playing for Keeps,Heidi Jo Markel,Producer,Production
77875,Playing for Keeps,Robbie Fox,Writer,Writing
77875,Playing for Keeps,Alan Siegel,Producer,Production
192136,Mandela: Long Walk to Freedom,David M. Thompson,Producer,Production
192136,Mandela: Long Walk to Freedom,William Nicholson,Screenplay,Writing
192136,Mandela: Long Walk to Freedom,Alex Heffes,Original Music Composer,Sound
192136,Mandela: Long Walk to Freedom,Anant Singh,Producer,Production
192136,Mandela: Long Walk to Freedom,Justin Chadwick,Director,Directing
18254,Reds,Warren Beatty,Director,Directing
18254,Reds,Warren Beatty,Writer,Writing
18254,Reds,Warren Beatty,Producer,Production
18254,Reds,Dede Allen,Executive Producer,Production
18254,Reds,Stephen Sondheim,Original Music Composer,Sound
18254,Reds,Trevor Griffiths,Writer,Writing
18254,Reds,Simon Relph,Executive Producer,Production
881,A Few Good Men,Rob Reiner,Director,Directing
881,A Few Good Men,Rob Reiner,Producer,Production
881,A Few Good Men,Andrew Scheinman,Producer,Production
881,A Few Good Men,David Brown,Producer,Production
881,A Few Good Men,Rachel Pfeffer,Executive Producer,Production
881,A Few Good Men,Aaron Sorkin,Screenplay,Writing
881,A Few Good Men,William S. Gilmore,Executive Producer,Production
10877,Exit Wounds,Joel Silver,Producer,Production
10877,Exit Wounds,Bruce Berman,Executive Producer,Production
10877,Exit Wounds,Andrzej Bartkowiak,Director,Directing
10877,Exit Wounds,Richard D'Ovidio,Screenplay,Writing
10877,Exit Wounds,Dan Cracchiolo,Producer,Production
10877,Exit Wounds,Ed Horowitz,Screenplay,Writing
10877,Exit Wounds,Jeff Rona,Original Music Composer,Sound
10877,Exit Wounds,Damon 'Grease' Blackman,Original Music Composer,Sound
9600,Big Momma's House,Raja Gosnell,Director,Directing
9600,Big Momma's House,David T. Friendly,Producer,Production
9600,Big Momma's House,Martin Lawrence,Executive Producer,Production
9600,Big Momma's House,Richard Gibbs,Original Music Composer,Sound
9600,Big Momma's House,Don Rhymer,Screenplay,Writing
9600,Big Momma's House,Darryl Quarles,Screenplay,Writing
9600,Big Momma's House,Jeff Kwatinetz,Executive Producer,Production
9600,Big Momma's House,Michael Green,Producer,Production
202575,Thunder and the House of Magic,Nadia Khamlichi,Producer,Production
202575,Thunder and the House of Magic,Ben Stassen,Director,Directing
202575,Thunder and the House of Magic,Ben Stassen,Screenplay,Writing
202575,Thunder and the House of Magic,Ben Stassen,Producer,Production
202575,Thunder and the House of Magic,Olivier Courson,Executive Producer,Production
202575,Thunder and the House of Magic,Eric Dillens,Executive Producer,Production
202575,Thunder and the House of Magic,Jeremy Degruson,Director,Directing
202575,Thunder and the House of Magic,Dominic Paris,Screenplay,Writing
202575,Thunder and the House of Magic,James Flynn,Screenplay,Writing
71469,The Darkest Hour,Chris Gorak,Director,Directing
71469,The Darkest Hour,Timur Bekmambetov,Producer,Production
71469,The Darkest Hour,Tom Jacobson,Producer,Production
71469,The Darkest Hour,Jon Spaihts,Writer,Writing
71469,The Darkest Hour,M.T. Ahern,Screenplay,Writing
85446,Step Up Revolution,Patrick Wachsberger,Producer,Production
85446,Step Up Revolution,Erik Feig,Producer,Production
85446,Step Up Revolution,Adam Shankman,Producer,Production
85446,Step Up Revolution,Jennifer Gibgot,Producer,Production
85446,Step Up Revolution,Jon M. Chu,Executive Producer,Production
85446,Step Up Revolution,Scott Speer,Director,Directing
85446,Step Up Revolution,Amanda Brody,Screenplay,Writing
326,Snakes on a Plane,Trevor Rabin,Original Music Composer,Sound
326,Snakes on a Plane,David R. Ellis,Director,Directing
326,Snakes on a Plane,Sandra Rabins,Executive Producer,Production
326,Snakes on a Plane,Sebastian Gutierrez,Screenplay,Writing
326,Snakes on a Plane,John Heffernan,Screenplay,Writing
10685,The Watcher,Christopher Eberts,Producer,Production
10685,The Watcher,Joe Charbanic,Director,Directing
10685,The Watcher,David Elliot,Screenplay,Writing
7220,The Punisher,Gale Anne Hurd,Producer,Production
7220,The Punisher,Jonathan Hensleigh,Director,Directing
7220,The Punisher,Jonathan Hensleigh,Writer,Writing
7220,The Punisher,Andreas Schmid,Executive Producer,Production
7220,The Punisher,Stan Lee,Executive Producer,Production
7220,The Punisher,Avi Arad,Producer,Production
7220,The Punisher,Kevin Feige,Executive Producer,Production
7220,The Punisher,Michael France,Writer,Writing
7220,The Punisher,Christopher Roberts,Executive Producer,Production
7220,The Punisher,John H. Starke,Executive Producer,Production
7220,The Punisher,Christopher Eberts,Executive Producer,Production
9763,Goal!: The Dream Begins,Lawrence Bender,Executive Producer,Production
9763,Goal!: The Dream Begins,Graeme Revell,Original Music Composer,Sound
9763,Goal!: The Dream Begins,Mark Huffam,Producer,Production
9763,Goal!: The Dream Begins,Dick Clement,Screenplay,Writing
9763,Goal!: The Dream Begins,Danny Cannon,Director,Directing
9763,Goal!: The Dream Begins,Ian La Frenais,Screenplay,Writing
9763,Goal!: The Dream Begins,Mike Jefferies,Producer,Production
9763,Goal!: The Dream Begins,Mike Jefferies,Screenplay,Writing
9763,Goal!: The Dream Begins,Adrian Butchart,Screenplay,Writing
9763,Goal!: The Dream Begins,Matt Barrelle,Producer,Production
9763,Goal!: The Dream Begins,Peter Hargitay,Executive Producer,Production
72387,Safe,Lawrence Bender,Producer,Production
72387,Safe,Kevin Spacey,Executive Producer,Production
72387,Safe,Deepak Nayar,Executive Producer,Production
72387,Safe,Mark Mothersbaugh,Original Music Composer,Sound
72387,Safe,Boaz Yakin,Director,Directing
72387,Safe,Boaz Yakin,Writer,Writing
72387,Safe,Dana Brunetti,Producer,Production
72387,Safe,Stuart Ford,Executive Producer,Production
72387,Safe,Joseph Zolfo,Producer,Production
72387,Safe,Brian Kavanaugh-Jones,Executive Producer,Production
72387,Safe,John R. Woodward,Producer,Production
12596,Pushing Tin,Anne Dudley,Original Music Composer,Sound
12596,Pushing Tin,Art Linson,Producer,Production
12596,Pushing Tin,Mike Newell,Director,Directing
12596,Pushing Tin,Alan Greenspan,Executive Producer,Production
12596,Pushing Tin,Glen Charles,Screenplay,Writing
12596,Pushing Tin,Les Charles,Screenplay,Writing
12596,Pushing Tin,Chris Seefried,Original Music Composer,Sound
12596,Pushing Tin,Michael Flynn,Executive Producer,Production
1892,Return of the Jedi,George Lucas,Screenplay,Writing
1892,Return of the Jedi,George Lucas,Executive Producer,Production
1892,Return of the Jedi,John Williams,Original Music Composer,Sound
1892,Return of the Jedi,Howard G. Kazanjian,Producer,Production
1892,Return of the Jedi,Lawrence Kasdan,Screenplay,Writing
1892,Return of the Jedi,Richard Marquand,Director,Directing
13460,Doomsday,Peter McAleese,Executive Producer,Production
13460,Doomsday,Tyler Bates,Original Music Composer,Sound
13460,Doomsday,Steven Paul,Producer,Production
13460,Doomsday,Jeff Abberley,Executive Producer,Production
13460,Doomsday,Julia Blackman,Executive Producer,Production
13460,Doomsday,Neil Marshall,Director,Directing
13460,Doomsday,Neil Marshall,Writer,Writing
13460,Doomsday,Marc D. Evans,Executive Producer,Production
13460,Doomsday,Trevor Macy,Executive Producer,Production
13460,Doomsday,Benedict Carver,Producer,Production
13460,Doomsday,Carole Sheridan,Executive Producer,Production
8055,The Reader,Stephen Daldry,Director,Directing
8055,The Reader,Sydney Pollack,Producer,Production
8055,The Reader,Anthony Minghella,Producer,Production
8055,The Reader,David Hare,Screenplay,Writing
8055,The Reader,Redmond Morris,Producer,Production
8055,The Reader,Donna Gigliotti,Producer,Production
8055,The Reader,Nico Muhly,Original Music Composer,Sound
50647,Wanderlust,Craig Wedren,Original Music Composer,Sound
50647,Wanderlust,David Wain,Director,Directing
50647,Wanderlust,David Wain,Producer,Production
50647,Wanderlust,David Wain,Writer,Writing
50647,Wanderlust,Judd Apatow,Producer,Production
50647,Wanderlust,Richard Vane,Executive Producer,Production
50647,Wanderlust,Ken Marino,Writer,Writing
10719,Elf,John Debney,Original Music Composer,Sound
10719,Elf,Cale Boyter,Executive Producer,Production
10719,Elf,Jon Favreau,Director,Directing
10719,Elf,Toby Emmerich,Executive Producer,Production
10719,Elf,Shauna Robertson,Producer,Production
10719,Elf,Todd Komarnicki,Producer,Production
10719,Elf,David Berenbaum,Screenplay,Writing
10719,Elf,Jimmy Miller,Executive Producer,Production
10719,Elf,Kent Alterman,Executive Producer,Production
10719,Elf,Jon Berg,Producer,Production
10719,Elf,Julie Wixson Darmody,Executive Producer,Production
9294,Phenomenon,Jon Turteltaub,Director,Directing
9294,Phenomenon,Jonathan D. Krane,Executive Producer,Production
9294,Phenomenon,Charles Newirth,Executive Producer,Production
9294,Phenomenon,Michael Taylor,Producer,Production
9294,Phenomenon,Gerald Di Pego,Screenplay,Writing
9294,Phenomenon,Barbara Boyle,Producer,Production
11888,Snow Dogs,John Debney,Original Music Composer,Sound
11888,Snow Dogs,Mel Gibson,Producer,Production
11888,Snow Dogs,Michael Goldberg,Screenplay,Writing
11888,Snow Dogs,Brian Levant,Director,Directing
11888,Snow Dogs,Casey Grant,Producer,Production
11888,Snow Dogs,Mark Gibson,Screenplay,Writing
9647,Scrooged,Art Linson,Producer,Production
9647,Scrooged,Richard Donner,Director,Directing
9647,Scrooged,Richard Donner,Producer,Production
9647,Scrooged,Michael O'Donoghue,Screenplay,Writing
9647,Scrooged,Mitch Glazer,Screenplay,Writing
9647,Scrooged,Stephen J. Roth,Executive Producer,Production
9353,Nacho Libre,Jack Black,Producer,Production
9353,Nacho Libre,Steve Nicolaides,Executive Producer,Production
9353,Nacho Libre,Mike White,Producer,Production
9353,Nacho Libre,Mike White,Writer,Writing
9353,Nacho Libre,Jared Hess,Screenplay,Writing
9353,Nacho Libre,Jared Hess,Director,Directing
9353,Nacho Libre,Jerusha Hess,Screenplay,Writing
55721,Bridesmaids,Michael Andrews,Original Music Composer,Sound
55721,Bridesmaids,Clayton Townsend,Producer,Production
55721,Bridesmaids,Barry Mendel,Producer,Production
55721,Bridesmaids,Judd Apatow,Producer,Production
55721,Bridesmaids,Kristen Wiig,Screenplay,Writing
55721,Bridesmaids,Paul Feig,Director,Directing
55721,Bridesmaids,Paul Feig,Executive Producer,Production
55721,Bridesmaids,Annie Mumolo,Screenplay,Writing
109414,This Is the End,Jay Baruchel,Executive Producer,Production
109414,This Is the End,Barbara A. Hall,Executive Producer,Production
109414,This Is the End,Seth Rogen,Screenplay,Writing
109414,This Is the End,Seth Rogen,Director,Directing
109414,This Is the End,Seth Rogen,Producer,Production
109414,This Is the End,Nathan Kahane,Executive Producer,Production
109414,This Is the End,Evan Goldberg,Screenplay,Writing
109414,This Is the End,Evan Goldberg,Director,Directing
109414,This Is the End,Evan Goldberg,Producer,Production
109414,This Is the End,Evan Goldberg,Executive Producer,Production
109414,This Is the End,Henry Jackman,Original Music Composer,Sound
109414,This Is the End,James Weaver,Producer,Production
109414,This Is the End,Jason Stone,Executive Producer,Production
109414,This Is the End,Kyle Hunter,Executive Producer,Production
109414,This Is the End,Ariel Shaffir,Executive Producer,Production
10307,Stigmata,Rupert Wainwright,Director,Directing
10307,Stigmata,Elia Cmiral,Original Music Composer,Sound
10307,Stigmata,Frank Mancuso Jr.,Producer,Production
10307,Stigmata,Tom Lazarus,Screenplay,Writing
10307,Stigmata,Rick Ramage,Screenplay,Writing
10307,Stigmata,Billy Corgan,Original Music Composer,Sound
11978,Men of Honor,Bill Badalato,Producer,Production
11978,Men of Honor,Bill Cosby,Executive Producer,Production
11978,Men of Honor,Robert Teitel,Producer,Production
11978,Men of Honor,"George Tillman, Jr.",Director,Directing
11978,Men of Honor,Scott Marshall Smith,Screenplay,Writing
11978,Men of Honor,Stan Robertson,Executive Producer,Production
22907,Takers,Morris Chestnut,Executive Producer,Production
22907,Takers,Gabriel Casseus,Executive Producer,Production
22907,Takers,Gabriel Casseus,Writer,Writing
22907,Takers,Chris Brown,Executive Producer,Production
22907,Takers,John Luessenhop,Director,Directing
22907,Takers,John Luessenhop,Writer,Writing
22907,Takers,Avery Duff,Writer,Writing
22907,Takers,Peter Allen,Writer,Writing
87567,The Big Wedding,Nathan Barr,Original Music Composer,Sound
87567,The Big Wedding,Justin Zackham,Director,Directing
87567,The Big Wedding,Justin Zackham,Writer,Writing
87567,The Big Wedding,Justin Zackham,Producer,Production
87567,The Big Wedding,Harry J. Ufland,Producer,Production
87567,The Big Wedding,Richard Salvatore,Producer,Production
87567,The Big Wedding,Clay Pecorin,Producer,Production
38322,"Big Mommas: Like Father, Like Son",Arnon Milchan,Executive Producer,Production
38322,"Big Mommas: Like Father, Like Son",David Newman,Original Music Composer,Sound
38322,"Big Mommas: Like Father, Like Son",David T. Friendly,Producer,Production
38322,"Big Mommas: Like Father, Like Son",Martin Lawrence,Executive Producer,Production
38322,"Big Mommas: Like Father, Like Son",Jeff Kwatinetz,Executive Producer,Production
38322,"Big Mommas: Like Father, Like Son",Jeremiah Samuels,Executive Producer,Production
38322,"Big Mommas: Like Father, Like Son",John Whitesell,Director,Directing
38322,"Big Mommas: Like Father, Like Son",Michael Green,Producer,Production
